dt,open,high,low,close,volume
"2021-11-29 14:34:00",58201.9804687500,58212.4882812500,58099.0898437500,58151.4296875000,137.5335235596
"2021-11-29 14:35:00",58151.4296875000,58201.3984375000,58144.7890625000,58156.8789062500,23.8225994110
"2021-11-29 14:36:00",58155.6796875000,58155.6914062500,58062.3203125000,58099.9882812500,37.7445106506
"2021-11-29 14:37:00",58097.1796875000,58127.9101562500,58076.5585937500,58109.9882812500,25.4585990906
"2021-11-29 14:38:00",58112.6289062500,58151.3906250000,58103.2187500000,58116.9882812500,22.8191299438
"2021-11-29 14:39:00",58117.0000000000,58117.0000000000,58008.1718750000,58074.3203125000,54.3611984253
"2021-11-29 14:40:00",58074.3203125000,58075.6289062500,58015.5000000000,58050.2500000000,36.5714683533
"2021-11-29 14:41:00",58054.6914062500,58125.1015625000,58054.6914062500,58109.0117187500,22.4528503418
"2021-11-29 14:42:00",58109.0000000000,58115.3085937500,58054.6914062500,58054.6914062500,32.6121482849
"2021-11-29 14:43:00",58054.6914062500,58075.5000000000,58022.0703125000,58033.9804687500,19.6881999969
"2021-11-29 14:44:00",58033.9882812500,58035.7890625000,57980.0000000000,58010.1015625000,56.6695518494
"2021-11-29 14:45:00",58010.1015625000,58034.0117187500,57972.1484375000,58019.7500000000,25.5199508667
"2021-11-29 14:46:00",58022.5195312500,58064.7187500000,58012.5390625000,58042.2890625000,19.8960208893
"2021-11-29 14:47:00",58042.2890625000,58082.8593750000,58006.2812500000,58014.9882812500,31.5067501068
"2021-11-29 14:48:00",58014.9804687500,58015.0000000000,57951.0000000000,57960.4882812500,23.5024108887
"2021-11-29 14:49:00",57961.8281250000,57972.8007812500,57885.6289062500,57910.3593750000,40.6096801758
"2021-11-29 14:50:00",57910.3710937500,57984.7500000000,57910.3593750000,57936.2890625000,17.2957801819
"2021-11-29 14:51:00",57927.6015625000,57980.0000000000,57923.0195312500,57964.9296875000,19.4417304993
"2021-11-29 14:52:00",57961.7695312500,57983.6210937500,57949.2500000000,57976.9609375000,17.4262008667
"2021-11-29 14:53:00",57976.9609375000,58051.1718750000,57972.5000000000,58027.4218750000,37.4211997986
"2021-11-29 14:54:00",58027.4218750000,58027.4687500000,57985.0000000000,57987.1914062500,10.9957399368
"2021-11-29 14:55:00",57992.0585937500,57998.1992187500,57969.6796875000,57969.6796875000,23.3038101196
"2021-11-29 14:56:00",57969.6914062500,57986.4804687500,57959.0000000000,57978.5507812500,18.8709793091
"2021-11-29 14:57:00",57978.5390625000,57986.1914062500,57954.1406250000,57954.1406250000,13.5685195923
"2021-11-29 14:58:00",57952.0898437500,57952.0898437500,57828.2890625000,57855.1796875000,43.9467010498
"2021-11-29 14:59:00",57857.4804687500,57875.4882812500,57777.1406250000,57788.9492187500,50.1193695068
"2021-11-29 15:00:00",57788.9609375000,57884.8593750000,57788.9492187500,57883.8789062500,65.3072586060
"2021-11-29 15:01:00",57880.6718750000,57945.8515625000,57842.0195312500,57908.4609375000,31.4724006653
"2021-11-29 15:02:00",57900.0703125000,57954.2382812500,57900.0000000000,57948.3281250000,14.6081695557
"2021-11-29 15:03:00",57946.6914062500,57986.8007812500,57932.9609375000,57959.0390625000,26.8572807312
"2021-11-29 15:04:00",57964.3984375000,57992.2109375000,57906.0117187500,57947.1484375000,25.2645206451
"2021-11-29 15:05:00",57955.0000000000,57974.2890625000,57854.8203125000,57870.5000000000,31.2819499969
"2021-11-29 15:06:00",57865.5390625000,57903.4101562500,57801.3203125000,57818.6992187500,24.7495002747
"2021-11-29 15:07:00",57812.9687500000,57815.0898437500,57731.8515625000,57772.7890625000,34.5815582275
"2021-11-29 15:08:00",57776.0703125000,57875.5390625000,57703.5703125000,57865.8281250000,30.8865795135
"2021-11-29 15:09:00",57860.6210937500,57963.6289062500,57844.9609375000,57912.3515625000,35.5709609985
"2021-11-29 15:10:00",57912.3515625000,57948.3281250000,57875.3789062500,57875.3789062500,12.5615701675
"2021-11-29 15:11:00",57879.9882812500,57950.0000000000,57859.8984375000,57942.2812500000,16.7163696289
"2021-11-29 15:12:00",57952.0898437500,57952.1015625000,57947.6601562500,57947.6601562500,0.0458600000
"2021-11-29 15:13:00",57926.4804687500,57927.3710937500,57926.4804687500,57927.3710937500,0.0679000020
"2021-11-29 15:14:00",57926.4804687500,57950.0117187500,57900.0000000000,57935.1210937500,31.1758899689
"2021-11-29 15:15:00",57935.1210937500,57935.1210937500,57905.0117187500,57923.4804687500,15.2000703812
"2021-11-29 15:16:00",58021.6914062500,58024.6093750000,58021.6914062500,58024.6015625000,0.3507399857
"2021-11-29 15:17:00",58021.6914062500,58060.1796875000,57966.2695312500,57999.1406250000,35.1239585876
"2021-11-29 15:18:00",58000.0117187500,58016.3007812500,57975.6289062500,57991.5312500000,28.0381698608
"2021-11-29 15:19:00",57938.4414062500,57939.9882812500,57938.4414062500,57939.9882812500,0.0437400006
"2021-11-29 15:20:00",57938.4414062500,57965.6093750000,57878.6210937500,57910.0000000000,26.4192295074
"2021-11-29 15:21:00",57922.1015625000,57922.6093750000,57843.0000000000,57899.9882812500,28.1154899597
"2021-11-29 15:22:00",57900.0000000000,57950.3515625000,57899.9882812500,57950.0000000000,31.5084896088
"2021-11-29 15:23:00",57944.8203125000,57991.0898437500,57937.3398437500,57973.3203125000,16.0393104553
"2021-11-29 15:24:00",57978.1210937500,57983.6289062500,57961.4414062500,57975.5000000000,7.0730700493
"2021-11-29 15:25:00",57975.5117187500,57986.3789062500,57937.3515625000,57962.0117187500,17.5962200165
"2021-11-29 15:26:00",57979.3984375000,57979.4101562500,57979.3984375000,57979.3984375000,0.0115999999
"2021-11-29 15:27:00",57979.3984375000,58031.8906250000,57962.0195312500,57998.5390625000,17.5522003174
"2021-11-29 15:28:00",57999.9882812500,58004.8085937500,57973.0703125000,57997.3906250000,16.3007698059
"2021-11-29 15:29:00",58000.0000000000,58008.9101562500,57976.0000000000,57980.0117187500,20.7742595673
"2021-11-29 15:30:00",57976.8593750000,58036.1484375000,57973.0000000000,58018.9296875000,11.0504398346
"2021-11-29 15:31:00",58015.8593750000,58042.0195312500,57994.7695312500,58006.0507812500,14.8097696304
"2021-11-29 15:32:00",58006.0507812500,58017.8203125000,57970.0117187500,57975.9882812500,8.5444803238
"2021-11-29 15:33:00",57975.9882812500,57996.2109375000,57950.0000000000,57983.2500000000,18.8065204620
"2021-11-29 15:34:00",57983.2382812500,57983.2500000000,57954.2109375000,57965.4687500000,10.9302902222
"2021-11-29 15:35:00",57965.4687500000,57995.0000000000,57952.7304687500,57994.9882812500,12.2029600143
"2021-11-29 15:36:00",57994.9882812500,58000.0000000000,57981.3984375000,58000.0000000000,7.2792401314
"2021-11-29 15:37:00",57999.9882812500,58001.0000000000,57957.5000000000,57970.0585937500,10.4015502930
"2021-11-29 15:38:00",57970.0585937500,58031.1601562500,57964.3203125000,58019.1601562500,23.9277801514
"2021-11-29 15:39:00",58020.4687500000,58053.0703125000,58018.6718750000,58048.1093750000,17.2615604401
"2021-11-29 15:40:00",58048.1093750000,58070.9414062500,58028.3984375000,58056.4414062500,21.5401897430
"2021-11-29 15:41:00",58059.5000000000,58165.7500000000,58057.2812500000,58153.8398437500,46.7601699829
"2021-11-29 15:42:00",58160.0000000000,58165.7382812500,58081.5390625000,58116.0195312500,21.5937404633
"2021-11-29 15:43:00",58116.0390625000,58120.9414062500,58090.5507812500,58105.8007812500,15.0224895477
"2021-11-29 15:44:00",58105.8085937500,58181.8085937500,58099.5585937500,58167.3906250000,23.7149600983
"2021-11-29 15:45:00",58160.3203125000,58249.9882812500,58155.0000000000,58248.7304687500,60.9087181091
"2021-11-29 15:46:00",58248.7304687500,58249.9492187500,58183.0117187500,58202.9609375000,29.9623699188
"2021-11-29 15:47:00",58200.0117187500,58203.0000000000,58135.3007812500,58143.8515625000,33.5222816467
"2021-11-29 15:48:00",58144.7187500000,58148.8085937500,58113.3906250000,58113.3984375000,9.3662500381
"2021-11-29 15:49:00",58113.3984375000,58119.2109375000,58084.7382812500,58105.5312500000,8.8602304459
"2021-11-29 15:50:00",58108.1210937500,58108.1210937500,58071.9218750000,58088.0312500000,12.6859397888
"2021-11-29 15:51:00",58088.0312500000,58088.0390625000,58038.0117187500,58054.2382812500,9.0640001297
"2021-11-29 15:52:00",58054.2304687500,58070.0000000000,58033.7304687500,58053.9218750000,11.1365003586
"2021-11-29 15:53:00",58049.7617187500,58070.0117187500,58042.7109375000,58070.0000000000,6.5810499191
"2021-11-29 15:54:00",58070.0000000000,58132.0507812500,58070.0000000000,58130.0117187500,15.5815200806
"2021-11-29 15:55:00",58127.3203125000,58130.0000000000,58096.0000000000,58115.3281250000,7.1916399002
"2021-11-29 15:56:00",58115.3398437500,58165.1992187500,58103.0117187500,58160.6601562500,9.2802600861
"2021-11-29 15:57:00",58164.1718750000,58164.1718750000,58123.1093750000,58126.2812500000,8.4705200195
"2021-11-29 15:58:00",58126.2890625000,58126.3281250000,58103.5585937500,58117.8515625000,7.8945698738
"2021-11-29 15:59:00",58119.9882812500,58120.0000000000,58082.4101562500,58090.1992187500,12.7624998093
"2021-11-29 16:00:00",58090.1992187500,58090.2109375000,58014.4218750000,58014.4296875000,11.7235803604
"2021-11-29 16:01:00",58034.2109375000,58086.0195312500,58031.1289062500,58072.0195312500,15.3555898666
"2021-11-29 16:02:00",58072.0195312500,58097.2812500000,58050.0000000000,58052.6796875000,10.4614095688
"2021-11-29 16:03:00",58052.6796875000,58052.6914062500,57987.8203125000,58009.6210937500,18.6418590546
"2021-11-29 16:04:00",58009.6093750000,58089.4296875000,58002.1210937500,58089.4296875000,10.8345203400
"2021-11-29 16:05:00",58084.6601562500,58094.5000000000,58038.4804687500,58064.6601562500,10.3557996750
"2021-11-29 16:06:00",58064.6601562500,58112.4882812500,58057.9414062500,58094.6210937500,17.1929798126
"2021-11-29 16:07:00",58094.6210937500,58104.0703125000,58080.0000000000,58103.8398437500,14.4054603577
"2021-11-29 16:08:00",58098.1093750000,58180.7382812500,58098.1093750000,58174.7890625000,18.6851005554
"2021-11-29 16:09:00",58174.7890625000,58250.0000000000,58166.1015625000,58227.6914062500,29.0610294342
"2021-11-29 16:10:00",58227.1914062500,58227.1914062500,58166.4101562500,58181.8789062500,18.4764003754
"2021-11-29 16:11:00",58180.7695312500,58189.6914062500,58153.3203125000,58171.2382812500,19.3389606476
"2021-11-29 16:12:00",58171.2382812500,58189.1992187500,58162.5312500000,58183.6289062500,18.2449302673
"2021-11-29 16:13:00",58163.3203125000,58165.0507812500,58163.3085937500,58165.0507812500,0.4836699963
"2021-11-29 16:14:00",58163.3203125000,58195.4414062500,58163.3085937500,58177.5585937500,18.1256198883
"2021-11-29 16:15:00",58177.5507812500,58220.5703125000,58170.0000000000,58205.9296875000,15.5362501144
"2021-11-29 16:16:00",58205.9296875000,58282.9804687500,58178.3710937500,58271.9804687500,39.1955795288
"2021-11-29 16:17:00",58271.9804687500,58284.6093750000,58213.8203125000,58221.6914062500,34.2864799500
"2021-11-29 16:18:00",58223.9882812500,58299.8984375000,58223.3710937500,58292.5195312500,22.8717708588
"2021-11-29 16:19:00",58297.8906250000,58302.1210937500,58297.8789062500,58302.1210937500,0.4844299853
"2021-11-29 16:20:00",58297.8906250000,58344.1914062500,58280.9882812500,58320.2812500000,40.1384315491
"2021-11-29 16:21:00",58320.2812500000,58358.0000000000,58300.6914062500,58304.5585937500,45.5135192871
"2021-11-29 16:22:00",58303.9804687500,58303.9804687500,58244.3593750000,58256.2500000000,28.7436294556
"2021-11-29 16:23:00",58256.2500000000,58302.6601562500,58255.0195312500,58263.8515625000,32.2354812622
"2021-11-29 16:24:00",58263.8515625000,58269.6796875000,58212.0000000000,58237.6484375000,43.0418815613
"2021-11-29 16:25:00",58237.6484375000,58278.2304687500,58232.6601562500,58247.0000000000,32.6823883057
"2021-11-29 16:26:00",58247.0000000000,58247.0117187500,58205.4296875000,58215.0585937500,31.6264190674
"2021-11-29 16:27:00",58215.0507812500,58250.4101562500,58214.0390625000,58229.8398437500,16.8270702362
"2021-11-29 16:28:00",58237.2890625000,58272.8007812500,58236.1601562500,58270.1210937500,20.5406703949
"2021-11-29 16:29:00",58270.1289062500,58282.5195312500,58257.5390625000,58265.3906250000,23.4348907471
"2021-11-29 16:30:00",58265.3789062500,58300.0000000000,58239.2304687500,58291.0000000000,31.7707405090
"2021-11-29 16:31:00",58291.0000000000,58329.0898437500,58275.8593750000,58275.8593750000,34.1038398743
"2021-11-29 16:32:00",58273.0000000000,58318.7109375000,58255.7890625000,58258.4882812500,24.9721298218
"2021-11-29 16:33:00",58258.4804687500,58258.4882812500,58220.9218750000,58224.0781250000,20.5853290558
"2021-11-29 16:34:00",58224.0898437500,58228.4218750000,58191.8203125000,58197.6289062500,18.7805404663
"2021-11-29 16:35:00",58196.8398437500,58215.7500000000,58179.7187500000,58197.3515625000,19.1667594910
"2021-11-29 16:36:00",58185.6484375000,58185.6484375000,58185.5312500000,58185.5390625000,0.0075099999
"2021-11-29 16:37:00",58185.6484375000,58202.4218750000,58179.3281250000,58191.9609375000,18.0518894196
"2021-11-29 16:38:00",58182.2304687500,58182.2382812500,58182.2304687500,58182.2304687500,0.0126400003
"2021-11-29 16:39:00",58177.9414062500,58177.9492187500,58177.9414062500,58177.9414062500,0.0122400001
"2021-11-29 16:40:00",58212.0000000000,58212.0117187500,58212.0000000000,58212.0000000000,0.0222100001
"2021-11-29 16:41:00",58212.0000000000,58264.5703125000,58212.0000000000,58259.4101562500,34.8704605103
"2021-11-29 16:42:00",58218.0312500000,58218.0390625000,58218.0000000000,58218.0000000000,0.1673700064
"2021-11-29 16:43:00",58176.5585937500,58176.5703125000,58176.5585937500,58176.5585937500,0.0214000009
"2021-11-29 16:44:00",58176.5585937500,58179.5117187500,58130.1718750000,58146.3515625000,17.4581604004
"2021-11-29 16:45:00",58146.3515625000,58165.0585937500,58130.8789062500,58154.7382812500,18.0912704468
"2021-11-29 16:46:00",58153.0781250000,58178.3398437500,58150.0117187500,58156.9687500000,19.6121501923
"2021-11-29 16:47:00",58152.6289062500,58152.6289062500,58152.6210937500,58152.6289062500,0.0179999992
"2021-11-29 16:48:00",58152.6289062500,58197.4492187500,58151.9414062500,58168.5898437500,22.6883392334
"2021-11-29 16:49:00",58186.9804687500,58186.9804687500,58186.9687500000,58186.9687500000,0.0154799996
"2021-11-29 16:50:00",58182.3398437500,58182.3398437500,58181.2304687500,58181.2382812500,0.1685799956
"2021-11-29 16:51:00",58182.3398437500,58228.8203125000,58170.0390625000,58215.3007812500,26.4992294312
"2021-11-29 16:52:00",58257.9296875000,58257.9296875000,58253.6093750000,58253.6093750000,0.3004499972
"2021-11-29 16:53:00",58264.0507812500,58266.5117187500,58264.0507812500,58266.5000000000,0.1598200053
"2021-11-29 16:54:00",58264.0507812500,58310.4218750000,58260.3203125000,58309.6992187500,26.0502796173
"2021-11-29 16:55:00",58309.7109375000,58400.0000000000,58309.6992187500,58344.1796875000,35.1632614136
"2021-11-29 17:32:00",58179.1406250000,58181.3085937500,58171.0117187500,58178.8281250000,22.7345790863
"2021-11-29 17:33:00",58178.8281250000,58178.8281250000,58171.7304687500,58176.4882812500,18.7847499847
"2021-11-29 17:34:00",58176.4804687500,58176.4882812500,58140.0000000000,58140.0117187500,15.1878404617
"2021-11-29 17:35:00",58137.5000000000,58149.8984375000,58126.3593750000,58149.8984375000,13.9444999695
"2021-11-29 17:36:00",58149.8906250000,58156.6484375000,58148.7890625000,58152.5781250000,27.9660606384
"2021-11-29 17:37:00",58136.1406250000,58136.8281250000,58136.1406250000,58136.8281250000,0.8510199785
"2021-11-29 17:38:00",58136.1406250000,58138.4804687500,58130.0312500000,58135.2812500000,11.1393804550
"2021-11-29 17:39:00",58135.2812500000,58135.2812500000,58124.0000000000,58124.0312500000,6.8188099861
"2021-11-29 17:40:00",58124.0195312500,58124.0195312500,58121.5703125000,58124.0000000000,5.9755101204
"2021-11-29 17:41:00",58124.0000000000,58155.5390625000,58123.9609375000,58150.3281250000,21.8679504395
"2021-11-29 17:42:00",58150.3203125000,58150.3281250000,58110.1210937500,58111.7890625000,44.2100601196
"2021-11-29 17:43:00",58111.7812500000,58144.8281250000,58111.7812500000,58124.4492187500,17.2586898804
"2021-11-29 17:44:00",58124.4492187500,58145.9296875000,58117.0000000000,58142.8593750000,17.1973991394
"2021-11-29 17:45:00",58142.8593750000,58144.8007812500,58126.0585937500,58133.1914062500,15.3334398270
"2021-11-29 17:46:00",58190.0000000000,58190.0117187500,58190.0000000000,58190.0000000000,0.2274599969
"2021-11-29 17:47:00",58190.0000000000,58205.9296875000,58151.6015625000,58151.6093750000,28.2124996185
"2021-11-29 17:48:00",58151.6093750000,58151.6093750000,58130.0000000000,58130.0000000000,10.5939397812
"2021-11-29 17:49:00",58130.0117187500,58136.2617187500,58125.9414062500,58136.2617187500,6.6269302368
"2021-11-29 17:50:00",58136.2617187500,58183.6015625000,58135.0781250000,58163.1601562500,18.0702991486
"2021-11-29 17:51:00",58163.1601562500,58167.7304687500,58146.9296875000,58151.6796875000,20.7481403351
"2021-11-29 17:52:00",58150.1992187500,58170.3906250000,58142.3085937500,58154.1210937500,22.4444007874
"2021-11-29 17:53:00",58154.1210937500,58154.1210937500,58118.5390625000,58120.8515625000,18.9733390808
"2021-11-29 17:54:00",58120.8398437500,58120.8515625000,58020.2500000000,58024.4218750000,28.0768604279
"2021-11-29 17:55:00",58024.4218750000,58079.7617187500,58024.4218750000,58075.0117187500,25.2303104401
"2021-11-29 17:56:00",58075.0000000000,58122.9414062500,58075.0000000000,58115.0781250000,14.2558097839
"2021-11-29 17:57:00",58115.0781250000,58116.8007812500,58091.8789062500,58106.3593750000,8.2472200394
"2021-11-29 17:58:00",58105.9882812500,58115.0000000000,58094.1718750000,58094.1796875000,9.5814504623
"2021-11-29 17:59:00",58094.1796875000,58094.1796875000,58021.3007812500,58027.4687500000,17.0313301086
"2021-11-29 18:00:00",58027.4687500000,58059.9882812500,58022.3593750000,58048.2812500000,22.9355792999
"2021-11-29 18:01:00",57907.6015625000,57907.6015625000,57907.4609375000,57907.4687500000,0.2494499981
"2021-11-29 18:02:00",57907.6015625000,57911.4492187500,57860.0000000000,57881.4218750000,35.5049896240
"2021-11-29 18:03:00",57883.3984375000,57888.8203125000,57809.4609375000,57854.4296875000,43.8264884949
"2021-11-29 18:04:00",57859.3398437500,57879.6484375000,57840.1718750000,57858.1914062500,18.7024307251
"2021-11-29 18:05:00",57867.6093750000,57919.7109375000,57855.3789062500,57865.8710937500,18.3524398804
"2021-11-29 18:06:00",57868.1406250000,57868.1406250000,57868.1289062500,57868.1406250000,0.0137400003
"2021-11-29 18:07:00",57868.1406250000,57969.9492187500,57868.1289062500,57948.5312500000,19.7470092773
"2021-11-29 18:08:00",57948.5312500000,57985.5195312500,57948.4882812500,57956.0898437500,12.4156303406
"2021-11-29 18:09:00",57965.1406250000,57981.5195312500,57911.0390625000,57935.6601562500,10.6484298706
"2021-11-29 18:10:00",57933.4492187500,57933.4609375000,57933.4492187500,57933.4492187500,0.0438000001
"2021-11-29 18:11:00",57933.4492187500,57960.5312500000,57916.9609375000,57946.2890625000,22.1571807861
"2021-11-29 18:12:00",57949.1796875000,57973.3984375000,57940.0781250000,57944.9414062500,14.3976202011
"2021-11-29 18:13:00",57944.9414062500,57966.3593750000,57932.5117187500,57966.3593750000,17.9919300079
"2021-11-29 18:14:00",57966.3515625000,57967.9882812500,57897.8984375000,57901.0117187500,19.9293193817
"2021-11-29 18:15:00",57911.5000000000,57911.5117187500,57911.4882812500,57911.5117187500,0.5164999962
"2021-11-29 18:16:00",57911.5000000000,57940.9414062500,57891.5781250000,57927.3281250000,18.8035507202
"2021-11-29 18:17:00",57927.3281250000,57946.8710937500,57920.9804687500,57933.7382812500,23.8527393341
"2021-11-29 18:18:00",57933.7382812500,57933.7382812500,57892.0117187500,57892.0195312500,19.8556404114
"2021-11-29 18:19:00",57892.0117187500,57913.8398437500,57873.8906250000,57889.2382812500,11.9487895966
"2021-11-29 18:20:00",57889.2382812500,57898.6718750000,57884.6015625000,57893.0507812500,7.0021200180
"2021-11-29 18:21:00",57893.0507812500,57949.8789062500,57893.0390625000,57941.6289062500,25.7996902466
"2021-11-29 18:22:00",57941.6289062500,57970.0000000000,57940.7890625000,57953.7812500000,11.5485496521
"2021-11-29 18:23:00",57953.7695312500,58029.0507812500,57946.5781250000,58016.0507812500,25.8174705505
"2021-11-29 18:24:00",58000.0000000000,58007.5195312500,58000.0000000000,58007.5195312500,0.0199500006
"2021-11-29 18:25:00",58000.0117187500,58000.0117187500,58000.0000000000,58000.0000000000,0.0026100001
"2021-11-29 18:26:00",58010.6015625000,58010.6093750000,58010.6015625000,58010.6093750000,0.0108000003
"2021-11-29 18:27:00",57976.2109375000,57976.2109375000,57976.1992187500,57976.2109375000,0.0126200002
"2021-11-29 18:28:00",57990.6992187500,57990.7109375000,57990.6992187500,57990.7109375000,0.0074800001
"2021-11-29 18:29:00",57991.1914062500,57991.1914062500,57991.1796875000,57991.1796875000,0.0036200001
"2021-11-29 18:30:00",58005.1914062500,58005.1914062500,58005.1796875000,58005.1914062500,0.4860099852
"2021-11-29 18:31:00",57979.5898437500,57979.6015625000,57979.5898437500,57979.6015625000,0.0405599996
"2021-11-29 18:32:00",57955.6093750000,57955.6210937500,57955.6093750000,57955.6210937500,0.0187899992
"2021-11-29 18:33:00",57928.8085937500,57928.8085937500,57928.8007812500,57928.8007812500,0.0101800002
"2021-11-29 18:34:00",57928.8085937500,57937.5312500000,57900.0000000000,57920.1992187500,16.0662593842
"2021-11-29 18:35:00",57920.1992187500,57959.7812500000,57920.1914062500,57959.7695312500,16.2808895111
"2021-11-29 18:36:00",57956.8398437500,57957.0312500000,57922.6093750000,57926.5781250000,11.4951295853
"2021-11-29 18:37:00",57926.5781250000,57941.9882812500,57906.9804687500,57916.0585937500,16.0694503784
"2021-11-29 18:38:00",57916.0507812500,57917.0898437500,57904.4101562500,57909.1289062500,8.2094202042
"2021-11-29 18:39:00",57909.1289062500,57936.6015625000,57900.0117187500,57924.6093750000,17.1239109039
"2021-11-29 18:40:00",57927.5703125000,57927.5703125000,57927.5585937500,57927.5703125000,0.0206400007
"2021-11-29 18:41:00",57927.5703125000,57927.5703125000,57900.0117187500,57916.2617187500,13.9601001740
"2021-11-29 18:42:00",57916.2617187500,57916.4492187500,57840.0000000000,57840.0117187500,24.1922092438
"2021-11-29 18:43:00",57840.0117187500,57848.3515625000,57832.1484375000,57843.1796875000,13.1385803223
"2021-11-29 18:44:00",57801.0117187500,57801.0117187500,57801.0000000000,57801.0117187500,0.0111499997
"2021-11-29 18:45:00",57801.0117187500,57816.4687500000,57755.4609375000,57809.9882812500,23.1943302155
"2021-11-29 18:46:00",57809.9804687500,57897.7109375000,57809.9804687500,57876.1484375000,30.9288902283
"2021-11-29 18:47:00",57876.3593750000,57880.5507812500,57861.0117187500,57865.8593750000,10.8294601440
"2021-11-29 18:48:00",57865.8593750000,57865.8593750000,57776.2109375000,57776.2109375000,17.0274505615
"2021-11-29 18:49:00",57773.5781250000,57773.5781250000,57667.0000000000,57724.2109375000,42.1856384277
"2021-11-29 18:50:00",57737.3593750000,57766.7890625000,57726.8789062500,57728.5000000000,16.1293296814
"2021-11-29 18:51:00",57736.7304687500,57779.5507812500,57722.2382812500,57722.2382812500,11.7451200485
"2021-11-29 18:52:00",57722.2500000000,57779.5000000000,57709.9101562500,57760.5898437500,11.5766801834
"2021-11-29 18:53:00",57760.6015625000,57768.4101562500,57733.6289062500,57759.2812500000,7.8404998779
