dt,neg,neu,pos,compound,volume
"2021-12-01 11:07:00",0.0279029272,0.8309999704,0.1410970688,0.3031074107,649
"2021-12-01 11:06:00",0.0285735298,0.8234950900,0.1479289234,0.3210708201,408
"2021-12-01 11:05:01",0.0322384946,0.8368995786,0.1308472753,0.2659198642,478
"2021-12-01 11:04:01",0.0262060817,0.8355878592,0.1382162124,0.2893675566,592
"2021-12-01 11:03:01",0.0273989718,0.8559811711,0.1166010275,0.2598311603,584
"2021-12-01 11:02:00",0.0268948246,0.8362387419,0.1368681192,0.3046904802,599
"2021-12-01 11:01:01",0.0304155629,0.8340265155,0.1355513185,0.2890649140,604
"2021-12-01 11:00:01",0.0263175685,0.8474986553,0.1261770278,0.2788101435,740
"2021-12-01 10:59:01",0.0238144659,0.8408081532,0.1353694946,0.2849517167,636
"2021-12-01 10:58:00",0.0282973908,0.8327339292,0.1389600039,0.2876622677,575
"2021-12-01 10:57:00",0.0263082068,0.8373903036,0.1362998337,0.3000041842,597
"2021-12-01 10:56:01",0.0251765698,0.8373225927,0.1374974549,0.2965297103,589
"2021-12-01 10:55:00",0.0272458196,0.8339833021,0.1387658864,0.2940220833,598
"2021-12-01 10:54:00",0.0287216827,0.8376067877,0.1336682886,0.2596757412,618
"2021-12-01 10:53:00",0.0270654671,0.8352618814,0.1376824826,0.2864777446,611
"2021-12-01 10:52:00",0.0250907373,0.8320000172,0.1429111511,0.3002990484,529
"2021-12-01 10:51:00",0.0299646873,0.8292728662,0.1407704651,0.2836900353,623
"2021-12-01 10:50:00",0.0256627705,0.8273155093,0.1470183581,0.3339504302,599
"2021-12-01 10:49:01",0.0236683413,0.8303216100,0.1460334957,0.3135860860,597
"2021-12-01 10:48:01",0.0251083747,0.8408604264,0.1340394020,0.3056197166,609
"2021-12-01 10:47:00",0.0280082505,0.8330874443,0.1388910860,0.2897104025,606
"2021-12-01 10:46:00",0.0230000000,0.8441537023,0.1328367740,0.3060362935,631
"2021-12-01 10:45:00",0.0292861629,0.8354386687,0.1352751553,0.2797734141,636
"2021-12-01 10:44:00",0.0207282417,0.8472024798,0.1320728213,0.3101754785,563
"2021-12-01 10:43:01",0.0177131537,0.8341283798,0.1481616497,0.3538711667,631
"2021-12-01 10:42:00",0.0221132934,0.8324909210,0.1453882158,0.3397188783,662
"2021-12-01 10:41:00",0.0231449269,0.8322511911,0.1446119100,0.3462598920,621
"2021-12-01 10:40:00",0.0255175568,0.8302320838,0.1442442685,0.3417116106,655
"2021-12-01 10:39:00",0.0268287994,0.8341823816,0.1389808059,0.3131436706,625
"2021-12-01 10:38:01",0.0305291098,0.8291369677,0.1403304785,0.2911415994,584
"2021-12-01 10:37:01",0.0208531357,0.8475726247,0.1315726042,0.2981460392,606
"2021-12-01 10:36:00",0.0284006521,0.8275244236,0.1440798044,0.3335270286,614
"2021-12-01 10:35:00",0.0291600712,0.8368524909,0.1339748204,0.2990728319,556
"2021-12-01 10:34:00",0.0267947875,0.8354462385,0.1377410442,0.2982960939,614
"2021-12-01 10:33:00",0.0335523523,0.8284081817,0.1380303502,0.2826919556,659
"2021-12-01 10:32:00",0.0344315059,0.8238236308,0.1417174637,0.3123775721,584
"2021-12-01 10:31:00",0.0293147545,0.8333573937,0.1373196691,0.2993383706,610
"2021-12-01 10:30:01",0.0292737745,0.8317996860,0.1389221847,0.3054229021,694
"2021-12-01 10:29:01",0.0330061615,0.8260631561,0.1409183294,0.3082286716,649
"2021-12-01 10:28:00",0.0240524746,0.8260449767,0.1499085426,0.3440195024,667
"2021-12-01 10:27:00",0.0330942906,0.8224688172,0.1444395781,0.3106954992,753
"2021-12-01 10:26:00",0.0302282088,0.8329175711,0.1368478537,0.2932546735,631
"2021-12-01 10:25:01",0.0291169230,0.8327445984,0.1381215453,0.2951992452,650
"2021-12-01 10:24:01",0.0296682324,0.8365352154,0.1337871701,0.2841771543,639
"2021-12-01 10:23:00",0.0253399014,0.8302512169,0.1443973780,0.3367027938,609
"2021-12-01 10:22:00",0.0374705866,0.8306846619,0.1318300664,0.2600910068,612
"2021-12-01 10:21:01",0.0394174457,0.8324486017,0.1281199306,0.2532809973,642
"2021-12-01 10:20:00",0.0301982500,0.8447346687,0.1250743419,0.2612679303,686
"2021-12-01 10:19:00",0.0367730409,0.8228583336,0.1403617561,0.2707236707,727
"2021-12-01 10:18:01",0.0311496593,0.8231360316,0.1456979662,0.3337036669,735
"2021-12-01 10:17:00",0.0411978401,0.8234460354,0.1353291422,0.2822217643,556
"2021-12-01 10:16:01",0.0340930596,0.8303738236,0.1355268210,0.2903649807,634
"2021-12-01 10:15:01",0.0280371476,0.8314725161,0.1404754817,0.3234664202,673
"2021-12-01 10:14:01",0.0313061886,0.8280374408,0.1406482011,0.3174674213,614
"2021-12-01 10:13:00",0.0272606388,0.8179219961,0.1548049599,0.3371686041,564
"2021-12-01 10:12:00",0.0257838704,0.8372903466,0.1369080693,0.3047487140,620
"2021-12-01 10:11:00",0.0223316234,0.8319521546,0.1456974298,0.3414321244,585
"2021-12-01 10:10:00",0.0323027223,0.8326003551,0.1350901425,0.3133491576,588
"2021-12-01 10:09:00",0.0261484645,0.8151143193,0.1587269604,0.3592090309,586
"2021-12-01 10:08:01",0.0314128771,0.8172992468,0.1512727290,0.3275971711,528
"2021-12-01 10:07:00",0.0257508960,0.8360752463,0.1381666660,0.3063636124,558
"2021-12-01 10:06:01",0.0278011356,0.8362632394,0.1359223425,0.2931160927,528
"2021-12-01 10:05:00",0.0281474236,0.8355683684,0.1362824142,0.2883337438,563
"2021-12-01 10:04:01",0.0238252599,0.8403512239,0.1358200759,0.3092416823,578
"2021-12-01 10:03:00",0.0310535114,0.8315267563,0.1374197304,0.2952822745,598
"2021-12-01 10:02:01",0.0300648473,0.8439249396,0.1260051131,0.2720788419,586
"2021-12-01 10:01:01",0.0309261009,0.8333191872,0.1357515752,0.2932820618,636
"2021-12-01 10:00:00",0.0316658393,0.8490111828,0.1193155274,0.2455180138,805
"2021-12-01 09:59:00",0.0254714042,0.8358024359,0.1387192309,0.2989330888,577
"2021-12-01 09:58:00",0.0252909381,0.8403688669,0.1343227327,0.3105275035,629
"2021-12-01 09:57:00",0.0262592584,0.8403888941,0.1333501637,0.3019807935,594
"2021-12-01 09:56:00",0.0282553192,0.8381200433,0.1336215734,0.2978536487,658
"2021-12-01 09:55:00",0.0321092308,0.8373553753,0.1305261552,0.2929938436,650
"2021-12-01 09:54:00",0.0350332782,0.8332844973,0.1316905171,0.2868652344,601
"2021-12-01 09:53:01",0.0311698448,0.8361767530,0.1326533854,0.3084937632,577
"2021-12-01 09:52:01",0.0392986611,0.8202422261,0.1404531896,0.2979319394,673
"2021-12-01 09:51:00",0.0326023735,0.8145177960,0.1528753638,0.3409954011,674
"2021-12-01 09:50:00",0.0319119506,0.8293506503,0.1387248486,0.2937218547,636
"2021-12-01 09:49:00",0.0313657336,0.8179653883,0.1506688595,0.3044548631,607
"2021-12-01 09:48:00",0.0309109204,0.8385244012,0.1305387914,0.2916336060,696
"2021-12-01 09:47:00",0.0316380821,0.8296148181,0.1387470961,0.3056603074,688
"2021-12-01 09:46:01",0.0276157092,0.8309859633,0.1413828880,0.3183862567,713
"2021-12-01 09:45:00",0.0347928070,0.8286229968,0.1365827322,0.2970097959,695
"2021-12-01 09:44:00",0.0302662347,0.8227207661,0.1470275968,0.3003918827,616
"2021-12-01 09:43:00",0.0342218354,0.8380190730,0.1277729571,0.2675085068,577
"2021-12-01 09:42:01",0.0280547012,0.8380991220,0.1338495761,0.2796319723,585
"2021-12-01 09:41:00",0.0294171032,0.8386544585,0.1319249570,0.2785396278,573
"2021-12-01 09:40:00",0.0296532735,0.8225610256,0.1477738023,0.3224208355,672
"2021-12-01 09:39:01",0.0301375836,0.8380553722,0.1317969859,0.2921040356,596
"2021-12-01 09:38:00",0.0250017308,0.8322249055,0.1427629739,0.3197228312,578
"2021-12-01 09:37:00",0.0270941556,0.8435665369,0.1293311715,0.2940896153,616
"2021-12-01 09:36:00",0.0272465758,0.8352146149,0.1375449002,0.3263435364,657
"2021-12-01 09:35:00",0.0246183332,0.8388699889,0.1364933401,0.2987628281,600
"2021-12-01 09:34:01",0.0263025891,0.8396731615,0.1340323687,0.3059229851,618
"2021-12-01 09:33:00",0.0274999999,0.8364390731,0.1360609382,0.3075021803,640
"2021-12-01 09:32:00",0.0251905490,0.8309176564,0.1438445151,0.3437443674,656
"2021-12-01 09:31:00",0.0279279277,0.8355420232,0.1365180165,0.3063169718,666
"2021-12-01 09:30:00",0.0218185186,0.8445531130,0.1336271614,0.3128901124,810
"2021-12-01 09:29:01",0.0321492553,0.8323417902,0.1354940236,0.2908847630,670
"2021-12-01 09:28:01",0.0244320240,0.8271570802,0.1484003067,0.3522888124,662
"2021-12-01 09:27:00",0.0248961896,0.8375479579,0.1375610977,0.3067098558,761
"2021-12-01 09:26:00",0.0253933053,0.8289679289,0.1456331909,0.3188988864,717
"2021-12-01 09:25:00",0.0261204112,0.8220425844,0.1518267244,0.3583576977,681
"2021-12-01 09:24:00",0.0245204456,0.8442416191,0.1312156171,0.2918091118,538
"2021-12-01 09:23:00",0.0321267135,0.8325805068,0.1352910995,0.2840715647,584
"2021-12-01 09:22:00",0.0286889635,0.8373043537,0.1340050101,0.2999386191,598
"2021-12-01 09:21:01",0.0338502340,0.8396302462,0.1265319884,0.2857319713,641
"2021-12-01 09:20:00",0.0272962954,0.8375277519,0.1351836473,0.2906666696,648
"2021-12-01 09:19:00",0.0291553084,0.8409952521,0.1298304349,0.3022711575,631
"2021-12-01 09:18:00",0.0263926871,0.8367980719,0.1367885470,0.3230292499,629
"2021-12-01 09:17:00",0.0276733674,0.8380184174,0.1342998296,0.3043609858,597
"2021-12-01 09:16:01",0.0259402525,0.8346493840,0.1394025087,0.3304734230,636
"2021-12-01 09:15:00",0.0253304727,0.8369628191,0.1377010047,0.3330979943,699
"2021-12-01 09:14:01",0.0235908292,0.8225167394,0.1538800746,0.3610705435,567
"2021-12-01 09:13:00",0.0189430900,0.8477935195,0.1332406551,0.3142879605,615
"2021-12-01 09:12:01",0.0236355308,0.8418516517,0.1344944984,0.3028584123,546
"2021-12-01 09:11:00",0.0358608067,0.8334047794,0.1307325959,0.2594461441,546
"2021-12-01 09:10:01",0.0260425918,0.8451759219,0.1287814826,0.2978051901,540
"2021-12-01 09:09:00",0.0261706859,0.8277291059,0.1460946202,0.3293489814,539
"2021-12-01 09:08:00",0.0278623849,0.8280036449,0.1441247761,0.3185178041,545
"2021-12-01 09:07:01",0.0264861360,0.8356358409,0.1378761530,0.2893778086,541
"2021-12-01 09:06:00",0.0218394417,0.8336317539,0.1445287913,0.3422942460,573
"2021-12-01 09:05:01",0.0234662816,0.8440674543,0.1324624270,0.2968327701,519
"2021-12-01 09:04:00",0.0231546964,0.8468066454,0.1300386786,0.3257075548,543
"2021-12-01 09:03:00",0.0274652317,0.8439139128,0.1286192089,0.2935710251,604
"2021-12-01 09:02:00",0.0267492346,0.8443104029,0.1289357841,0.3063071966,654
"2021-12-01 09:01:01",0.0279742423,0.8399833441,0.1320424229,0.2764971256,660
"2021-12-01 09:00:00",0.0243782233,0.8582664728,0.1173596010,0.2820234895,698
"2021-12-01 08:59:01",0.0208306871,0.8379382491,0.1412292719,0.3264409304,567
"2021-12-01 08:58:00",0.0212112684,0.8292834759,0.1494911909,0.3520200849,568
"2021-12-01 08:57:00",0.0221799035,0.8346823454,0.1431248039,0.3417372704,617
"2021-12-01 08:56:00",0.0272059757,0.8252626061,0.1475345939,0.3200305104,636
"2021-12-01 08:55:00",0.0235471372,0.8363720775,0.1400572360,0.3110240698,594
"2021-12-01 08:54:00",0.0274702199,0.8319905996,0.1405423135,0.3052935600,638
"2021-12-01 08:53:00",0.0279983282,0.8319297433,0.1400836110,0.2853825986,598
"2021-12-01 08:52:00",0.0292495787,0.8232900500,0.1474485695,0.3206443489,593
"2021-12-01 08:51:01",0.0249459464,0.8172686696,0.1577821970,0.3514155746,629
"2021-12-01 08:50:00",0.0275568571,0.8294598460,0.1429866254,0.3202550113,598
"2021-12-01 08:49:01",0.0257952008,0.8362240195,0.1379776001,0.2956751883,625
"2021-12-01 08:48:01",0.0218930226,0.8344356418,0.1436651200,0.3258472979,645
"2021-12-01 08:47:01",0.0219597518,0.8476873040,0.1303513944,0.2975156307,646
"2021-12-01 08:46:01",0.0158680789,0.8457100987,0.1384153068,0.3523579836,614
"2021-12-01 08:45:00",0.0190521479,0.8264969587,0.1544447839,0.3751763701,652
"2021-12-01 08:44:00",0.0223740339,0.8267527223,0.1508655399,0.3669731021,647
"2021-12-01 08:43:00",0.0189231969,0.8276739717,0.1533871442,0.4028199017,638
"2021-12-01 08:42:01",0.0219770875,0.8336513638,0.1443715245,0.3389864266,611
"2021-12-01 08:41:00",0.0253256578,0.8420493603,0.1326233596,0.3052664399,608
"2021-12-01 08:40:00",0.0302197617,0.8418467045,0.1279369742,0.2948708832,587
"2021-12-01 08:39:00",0.0176169500,0.8369101882,0.1454711854,0.3722957671,590
"2021-12-01 08:38:00",0.0182825476,0.8159127235,0.1658088714,0.4192952812,722
"2021-12-01 08:37:01",0.0192948319,0.8373252153,0.1433738619,0.3624925613,658
"2021-12-01 08:36:00",0.0224492513,0.8339783549,0.1435740441,0.3398534060,601
"2021-12-01 08:35:01",0.0208377540,0.8255319595,0.1536287069,0.3933770657,641
"2021-12-01 08:34:00",0.0253656842,0.8403691649,0.1342530400,0.3082547784,577
"2021-12-01 08:33:01",0.0311324503,0.8287085891,0.1401539743,0.2893975079,604
"2021-12-01 08:32:00",0.0279669967,0.8343316913,0.1376947165,0.3002518117,606
"2021-12-01 08:31:00",0.0242699385,0.8272500038,0.1484861970,0.3513145745,652
"2021-12-01 08:30:01",0.0242852345,0.8399630785,0.1357583851,0.3257944584,596
"2021-12-01 08:29:01",0.0294660032,0.8231293559,0.1474162489,0.3238258660,603
"2021-12-01 08:28:00",0.0327786878,0.8280262351,0.1392000020,0.3054985106,610
"2021-12-01 08:27:00",0.0322861671,0.8307631016,0.1369538903,0.2943798006,629
"2021-12-01 08:26:00",0.0322698131,0.8291686177,0.1385514289,0.2968939245,593
"2021-12-01 08:25:00",0.0344898999,0.8352424502,0.1302862018,0.2586190104,594
"2021-12-01 08:24:00",0.0244204719,0.8315968513,0.1439826787,0.3117444217,635
"2021-12-01 08:23:01",0.0287661925,0.8417867422,0.1294518113,0.2954657078,633
"2021-12-01 08:22:00",0.0247404464,0.8378455639,0.1374076456,0.2993063629,628
"2021-12-01 08:21:00",0.0289298557,0.8296420574,0.1414316595,0.3077703118,556
"2021-12-01 08:20:00",0.0307161510,0.8342251182,0.1350603551,0.2933355570,613
"2021-12-01 08:19:00",0.0300944354,0.8348128200,0.1350944340,0.2838620543,593
"2021-12-01 08:18:01",0.0253879596,0.8335451484,0.1410769224,0.3119459748,598
"2021-12-01 08:17:01",0.0344232135,0.8294249773,0.1361607164,0.2780023217,560
"2021-12-01 08:16:00",0.0238602143,0.8348727822,0.1412670314,0.2931252718,558
"2021-12-01 08:15:00",0.0273631662,0.8363614678,0.1362753808,0.2828313112,581
"2021-12-01 08:14:00",0.0298491530,0.8386932015,0.1314474642,0.2466466129,590
"2021-12-01 08:13:01",0.0281945448,0.8304799795,0.1413054615,0.2839116454,550
"2021-12-01 08:12:00",0.0247135498,0.8308576345,0.1444219500,0.2819777131,583
"2021-12-01 08:11:00",0.0226385351,0.8492834568,0.1280652881,0.2932210267,628
"2021-12-01 08:10:00",0.0235338844,0.8410909176,0.1353801638,0.3064398468,605
"2021-12-01 08:09:00",0.0292610116,0.8376247883,0.1331190914,0.2705182731,613
"2021-12-01 08:08:00",0.0212372877,0.8534708023,0.1252862513,0.2942589521,531
"2021-12-01 08:07:01",0.0207178947,0.8384884000,0.1407894790,0.3253465295,475
"2021-12-01 08:06:01",0.0176350623,0.8382397294,0.1441270113,0.3448803127,559
"2021-12-01 08:05:01",0.0230885614,0.8436568379,0.1332601458,0.3039234281,542
"2021-12-01 08:04:00",0.0244859438,0.8465722799,0.1289337277,0.2949277163,498
"2021-12-01 08:03:00",0.0199807696,0.8367345929,0.1432826966,0.3311311603,520
"2021-12-01 08:02:01",0.0240129381,0.8533863425,0.1225841045,0.2813175619,541
"2021-12-01 08:01:00",0.0266672205,0.8526472449,0.1206905171,0.2682811916,601
"2021-12-01 08:00:01",0.0220734216,0.8558017612,0.1221174747,0.2914879620,681
"2021-12-01 07:59:00",0.0253634751,0.8349645138,0.1396790743,0.3063769639,564
"2021-12-01 07:58:00",0.0256447103,0.8255648613,0.1487884223,0.3170642853,501
"2021-12-01 07:57:00",0.0239662919,0.8417528272,0.1342827678,0.3100410104,534
"2021-12-01 07:56:01",0.0308203697,0.8592073917,0.1099648178,0.2224927843,540
"2021-12-01 07:55:01",0.0227374099,0.8440287709,0.1332212240,0.3125215769,556
"2021-12-01 07:54:00",0.0264484622,0.8478969336,0.1256365329,0.2751705348,553
"2021-12-01 07:53:00",0.0274621081,0.8396783471,0.1328669190,0.2892822623,541
"2021-12-01 07:52:01",0.0256167240,0.8356620073,0.1387090534,0.3196177781,574
"2021-12-01 07:51:00",0.0272870045,0.8393339515,0.1333844811,0.3017976582,554
"2021-12-01 07:50:01",0.0291234571,0.8540967107,0.1167716086,0.2813983560,486
"2021-12-01 07:49:00",0.0267976467,0.8338682055,0.1393247098,0.3053642213,425
"2021-12-01 07:48:00",0.0267647058,0.8406508565,0.1325806379,0.2992047369,527
"2021-12-01 07:47:00",0.0267612524,0.8524402976,0.1208023503,0.2780354321,511
"2021-12-01 07:46:00",0.0241646450,0.8497486711,0.1260831952,0.2908948064,577
"2021-12-01 07:45:00",0.0336449705,0.8428559899,0.1234852076,0.2562808692,507
"2021-12-01 07:44:01",0.0291382764,0.8491984010,0.1216593161,0.2561579049,499
"2021-12-01 07:43:00",0.0293568708,0.8468320370,0.1238091588,0.2501070499,524
"2021-12-01 07:42:00",0.0276003554,0.8482629061,0.1241243333,0.2657992840,563
"2021-12-01 07:41:00",0.0333039574,0.8401114941,0.1265701503,0.2537969351,556
"2021-12-01 07:40:01",0.0291650295,0.8550825119,0.1157622784,0.2499426305,509
"2021-12-01 07:39:00",0.0263719168,0.8394288421,0.1341916472,0.3000229597,527
"2021-12-01 07:38:01",0.0395294130,0.8450754285,0.1154419333,0.2055129707,663
"2021-12-01 07:37:01",0.0272517130,0.8687602878,0.1039828733,0.2439333946,584
"2021-12-01 07:36:01",0.0281787980,0.8492926955,0.1225031614,0.2897514105,632
"2021-12-01 07:35:00",0.0243902877,0.8572733998,0.1183237433,0.2961480319,556
"2021-12-01 07:34:01",0.0318429917,0.8405439258,0.1276018620,0.2627676725,535
"2021-12-01 07:33:00",0.0323271044,0.8272467256,0.1404280365,0.3029222488,535
"2021-12-01 07:32:01",0.0391672738,0.8221818209,0.1386363655,0.2812780142,550
"2021-12-01 07:31:00",0.0238557383,0.8328770399,0.1432295144,0.3562404811,610
"2021-12-01 07:30:01",0.0346780829,0.8489263654,0.1163869873,0.2455362976,584
"2021-12-01 07:29:01",0.0234973822,0.8461745381,0.1303281039,0.2994017303,573
"2021-12-01 07:28:01",0.0285703279,0.8370616436,0.1343660951,0.2844146490,519
"2021-12-01 07:27:01",0.0309561901,0.8368018866,0.1322323829,0.2865474224,525
"2021-12-01 07:26:00",0.0264605265,0.8291842341,0.1443552673,0.3323015273,456
"2021-12-01 07:25:01",0.0310089476,0.8361767530,0.1328277439,0.2944451869,447
"2021-12-01 07:24:00",0.0312804133,0.8271010518,0.1416247487,0.3082344234,485
"2021-12-01 07:23:00",0.0235686656,0.8278723359,0.1485396475,0.3433470130,517
"2021-12-01 07:22:01",0.0280192308,0.8392969966,0.1326773465,0.3234359026,468
"2021-12-01 07:21:01",0.0287912525,0.8249861002,0.1462167054,0.3388890624,503
"2021-12-01 07:20:00",0.0297656246,0.8420370817,0.1281875074,0.3015962839,512
"2021-12-01 07:19:00",0.0365149826,0.8379101157,0.1255636662,0.2612597346,534
"2021-12-01 07:18:00",0.0254823100,0.8490204811,0.1254860312,0.3074424565,537
"2021-12-01 07:17:00",0.0293497052,0.8353103995,0.1353261322,0.3168783784,509
"2021-12-01 07:16:01",0.0215361454,0.8378674984,0.1405923665,0.3501371443,498
"2021-12-01 07:15:00",0.0306600723,0.8364046812,0.1329172701,0.3055113256,556
"2021-12-01 07:14:01",0.0217802394,0.8307018876,0.1475025564,0.3405351043,587
"2021-12-01 07:13:00",0.0161790475,0.8326399922,0.1511733383,0.3747024834,525
"2021-12-01 07:12:00",0.0192098040,0.8409196138,0.1398764700,0.3321494162,510
"2021-12-01 07:11:01",0.0302381981,0.8323132992,0.1374506503,0.2920036614,466
"2021-12-01 07:10:01",0.0257819388,0.8376431465,0.1365748942,0.3071295023,454
"2021-12-01 07:09:00",0.0231510196,0.8357836604,0.1410571486,0.3231755197,490
"2021-12-01 07:08:01",0.0267494246,0.8445861936,0.1286735684,0.2812898755,435
"2021-12-01 07:07:00",0.0273847729,0.8425555825,0.1300596744,0.3024905324,486
"2021-12-01 07:06:01",0.0277861264,0.8440057635,0.1282003820,0.2885450721,519
"2021-12-01 07:05:00",0.0240927152,0.8427218795,0.1331633627,0.3228375316,453
"2021-12-01 07:04:01",0.0321349055,0.8382141590,0.1296445429,0.2629053593,467
"2021-12-01 07:03:00",0.0304212533,0.8213927746,0.1481783688,0.3397389054,527
"2021-12-01 07:02:00",0.0291113239,0.8380729556,0.1328080595,0.2929639220,521
"2021-12-01 07:01:00",0.0269319005,0.8406988978,0.1323655844,0.3097652197,558
"2021-12-01 07:00:01",0.0281286165,0.8547266722,0.1171382666,0.2657057941,622
"2021-12-01 06:59:00",0.0305120479,0.8307228684,0.1387550235,0.3102682829,498
"2021-12-01 06:58:00",0.0309032891,0.8251798749,0.1439187676,0.3279887736,517
"2021-12-01 06:57:00",0.0212850869,0.8353706002,0.1433355212,0.3755482435,456
"2021-12-01 06:56:01",0.0245978031,0.8413516283,0.1340329647,0.3341991305,455
"2021-12-01 06:55:01",0.0283236708,0.8426304460,0.1290338188,0.3140029013,414
"2021-12-01 06:54:01",0.0273446813,0.8559510708,0.1166914925,0.2723123431,470
"2021-12-01 06:53:00",0.0373286717,0.8395478129,0.1231142208,0.2669808865,429
"2021-12-01 06:52:00",0.0279454552,0.8397363424,0.1323045492,0.3328093290,440
"2021-12-01 06:51:00",0.0308627859,0.8446424007,0.1244864836,0.3081833720,481
"2021-12-01 06:50:01",0.0353995636,0.8379322886,0.1266703010,0.2967884243,458
"2021-12-01 06:49:01",0.0310792960,0.8363326192,0.1325726807,0.3142427206,454
"2021-12-01 06:48:00",0.0304000005,0.8342999816,0.1352916658,0.3269704282,480
"2021-12-01 06:47:00",0.0251818188,0.8438536525,0.1309556514,0.3074711859,451
"2021-12-01 06:46:00",0.0318082199,0.8370410800,0.1311291605,0.3140076399,511
"2021-12-01 06:45:00",0.0286196321,0.8508507013,0.1205112487,0.3151801527,489
"2021-12-01 06:44:00",0.0295759495,0.8382721543,0.1321392357,0.3320582211,474
"2021-12-01 06:43:00",0.0327396691,0.8341900706,0.1330619901,0.3142590821,484
"2021-12-01 06:42:00",0.0326878838,0.8184455633,0.1488583088,0.3200702369,487
"2021-12-01 06:41:01",0.0371092781,0.8197958469,0.1430659741,0.3404989839,485
"2021-12-01 06:40:00",0.0297876988,0.8298988342,0.1403035671,0.3441053629,504
"2021-12-01 06:39:01",0.0309022404,0.8372321725,0.1318411380,0.3001894057,491
"2021-12-01 06:38:00",0.0379978716,0.8266702294,0.1353297830,0.2993780971,470
"2021-12-01 06:37:00",0.0318654254,0.8317639828,0.1363478303,0.3014525771,483
"2021-12-01 06:36:00",0.0288425535,0.8417149186,0.1294191480,0.3425572217,470
"2021-12-01 06:35:00",0.0243424661,0.8355518579,0.1400821954,0.3591311276,511
"2021-12-01 06:34:00",0.0240585692,0.8370021582,0.1389110684,0.3676859140,461
"2021-12-01 06:33:00",0.0301748253,0.8370535970,0.1327435970,0.2950552404,429
"2021-12-01 06:32:01",0.0227483138,0.8346112370,0.1426134855,0.3462629318,445
"2021-12-01 06:31:00",0.0297999997,0.8419647217,0.1282235235,0.3088698089,510
"2021-12-01 06:30:01",0.0333988219,0.8354636431,0.1311218143,0.3133638501,509
"2021-12-01 06:29:00",0.0356224068,0.8328692913,0.1314937770,0.2838535309,482
"2021-12-01 06:28:01",0.0381359830,0.8215648532,0.1402740628,0.3045246899,478
"2021-12-01 06:27:00",0.0273318682,0.8413692117,0.1312857121,0.3166079223,455
"2021-12-01 06:26:00",0.0289314166,0.8316593170,0.1393960118,0.3249845207,452
"2021-12-01 06:25:01",0.0373974368,0.8203055263,0.1422628164,0.3121519089,468
"2021-12-01 06:24:00",0.0310301073,0.8359139562,0.1330258101,0.3255453706,465
"2021-12-01 06:23:00",0.0301263165,0.8404968381,0.1293600053,0.3092547357,475
"2021-12-01 06:22:01",0.0312928557,0.8335666656,0.1351214349,0.3025573790,420
"2021-12-01 06:21:01",0.0330672450,0.8360499144,0.1308806986,0.2836097479,461
"2021-12-01 06:20:01",0.0295199119,0.8294225931,0.1410486698,0.3409946859,452
"2021-12-01 06:19:00",0.0340913236,0.8310685158,0.1348356158,0.2873461246,438
"2021-12-01 06:18:00",0.0263298098,0.8429090977,0.1307463050,0.3170378506,473
"2021-12-01 06:17:00",0.0258951783,0.8410335183,0.1330649853,0.3244463205,477
"2021-12-01 06:16:01",0.0268273689,0.8490505219,0.1241136864,0.2856210470,475
"2021-12-01 06:15:01",0.0278810486,0.8611491919,0.1109536290,0.2562429309,496
"2021-12-01 06:14:01",0.0398917645,0.8441717625,0.1159152910,0.2271832973,425
"2021-12-01 06:13:01",0.0379676670,0.8329607248,0.1290600449,0.2585108578,433
"2021-12-01 06:12:00",0.0327295437,0.8327659369,0.1345022768,0.2706586421,440
"2021-12-01 06:11:00",0.0244294349,0.8549758196,0.1205927432,0.2810435593,496
"2021-12-01 06:10:01",0.0236263052,0.8577348590,0.1186513603,0.2724258900,479
"2021-12-01 06:09:01",0.0302352943,0.8537671566,0.1159779429,0.2593576014,408
"2021-12-01 06:08:01",0.0280570183,0.8473048210,0.1246469319,0.2839002311,456
"2021-12-01 06:07:01",0.0303697102,0.8316481113,0.1379866302,0.2925910950,449
"2021-12-01 06:06:01",0.0353575647,0.8319174647,0.1327249557,0.2733481228,509
"2021-12-01 06:05:00",0.0324849077,0.8410140872,0.1265130788,0.2911837101,497
"2021-12-01 06:04:01",0.0287704188,0.8544459343,0.1167660058,0.2805282474,453
"2021-12-01 06:03:00",0.0294870697,0.8482176661,0.1222672388,0.2926120758,464
"2021-12-01 06:02:00",0.0325279608,0.8528717160,0.1145921052,0.2412898093,608
"2021-12-01 06:01:01",0.0353460349,0.8502057791,0.1144374982,0.2421943545,656
"2021-12-01 06:00:00",0.0320346020,0.8610276580,0.1069342569,0.2285332233,578
"2021-12-01 05:59:00",0.0319504701,0.8539646268,0.1140683964,0.2485025972,424
"2021-12-01 05:58:00",0.0227218233,0.8305563331,0.1467218250,0.3402537107,417
"2021-12-01 05:57:01",0.0252274778,0.8399324417,0.1348355860,0.3326497674,444
"2021-12-01 05:56:00",0.0235840715,0.8327102065,0.1436946839,0.3140953481,452
"2021-12-01 05:55:02",0.0205805693,0.8309644461,0.1484407634,0.3445135057,422
"2021-12-01 05:54:00",0.0227607656,0.8390789628,0.1381459385,0.3233617246,418
"2021-12-01 05:53:01",0.0216658767,0.8472061753,0.1311255991,0.2887786627,422
"2021-12-01 05:52:00",0.0263184719,0.8321804404,0.1414819509,0.3120611608,471
"2021-12-01 05:51:00",0.0275441483,0.8397576809,0.1327823400,0.3024453819,487
