dt,open,high,low,close,volume
"2021-12-01 10:59:00",58612.3007812500,58621.7382812500,58535.9101562500,58610.5000000000,70.9152832031
"2021-12-01 10:58:00",58600.0000000000,58633.9687500000,58599.9882812500,58605.1718750000,19.3442306519
"2021-12-01 10:57:00",58586.3710937500,58620.0000000000,58565.8203125000,58600.0000000000,28.0742492676
"2021-12-01 10:56:00",58596.9101562500,58620.2695312500,58564.5898437500,58586.5507812500,45.6358985901
"2021-12-01 10:55:00",58568.5000000000,58622.1601562500,58559.3789062500,58596.9218750000,18.2124290466
"2021-12-01 10:54:00",58568.5000000000,58568.5000000000,58565.0000000000,58565.0000000000,0.0248000007
"2021-12-01 10:53:00",58512.4101562500,58629.3593750000,58511.3515625000,58596.1718750000,54.7729110718
"2021-12-01 10:52:00",58497.0390625000,58514.9882812500,58430.6914062500,58511.7617187500,33.3357887268
"2021-12-01 10:51:00",58474.9687500000,58550.0000000000,58464.9882812500,58500.0781250000,46.5123291016
"2021-12-01 10:50:00",58497.7304687500,58497.7304687500,58421.0585937500,58483.0390625000,28.8357791901
"2021-12-01 10:49:00",58497.7304687500,58497.7304687500,58495.9296875000,58495.9414062500,0.0421000011
"2021-12-01 10:48:00",58517.3789062500,58518.3906250000,58480.0898437500,58480.4882812500,11.6985502243
"2021-12-01 10:47:00",58433.3515625000,58523.0000000000,58420.8984375000,58518.4218750000,25.8867301941
"2021-12-01 10:46:00",58433.3515625000,58433.3593750000,58429.4296875000,58429.4414062500,0.0795999989
"2021-12-01 10:45:00",58476.4414062500,58499.4296875000,58406.5195312500,58413.2890625000,22.2806301117
"2021-12-01 10:44:00",58443.1406250000,58500.0000000000,58436.6718750000,58476.4414062500,22.7219009399
"2021-12-01 10:43:00",58443.1406250000,58444.8593750000,58443.1406250000,58444.8398437500,0.0845099986
"2021-12-01 10:42:00",58319.9882812500,58464.7617187500,58319.9882812500,58431.6406250000,38.3844490051
"2021-12-01 10:41:00",58411.2695312500,58415.8398437500,58300.0000000000,58312.0000000000,65.2582473755
"2021-12-01 10:40:00",58497.1210937500,58497.1289062500,58399.1914062500,58400.0000000000,46.3301200867
"2021-12-01 10:39:00",58532.9296875000,58566.9882812500,58500.8906250000,58501.6718750000,15.5545797348
"2021-12-01 10:38:00",58554.4804687500,58569.2812500000,58498.4687500000,58537.0000000000,34.4343414307
"2021-12-01 10:37:00",58681.1718750000,58750.0000000000,58538.9296875000,58554.4804687500,115.9482269287
"2021-12-01 10:36:00",58642.1093750000,58676.4101562500,58592.3398437500,58671.0781250000,39.5183105469
"2021-12-01 10:35:00",58642.1093750000,58653.8515625000,58642.1015625000,58645.7500000000,1.2144399881
"2021-12-01 10:34:00",58720.0312500000,58720.0312500000,58717.0000000000,58717.0000000000,0.0386900008
"2021-12-01 10:33:00",58669.2187500000,58755.0000000000,58652.9804687500,58754.9492187500,67.3132629395
"2021-12-01 10:32:00",58669.2187500000,58675.6718750000,58669.2109375000,58675.6718750000,0.2038599998
"2021-12-01 10:31:00",58488.0195312500,58597.0000000000,58488.0117187500,58592.2304687500,103.2985992432
"2021-12-01 10:30:00",58568.0195312500,58578.9101562500,58482.0000000000,58488.0117187500,30.4253501892
"2021-12-01 10:29:00",58524.4218750000,58579.4882812500,58524.1914062500,58566.9609375000,26.6816291809
"2021-12-01 10:28:00",58524.4218750000,58524.4218750000,58524.4101562500,58524.4218750000,0.0818900019
"2021-12-01 10:27:00",58545.4492187500,58545.4609375000,58488.0117187500,58496.9687500000,22.0366401672
"2021-12-01 10:26:00",58405.3085937500,58550.0000000000,58384.0117187500,58549.9882812500,45.0679588318
"2021-12-01 10:25:00",58405.3085937500,58405.3203125000,58397.0117187500,58397.0117187500,1.5751299858
"2021-12-01 10:24:00",58434.3398437500,58434.3515625000,58426.1796875000,58426.1796875000,1.0134500265
"2021-12-01 10:23:00",58372.0000000000,58372.0000000000,58371.9882812500,58371.9882812500,0.7672799826
"2021-12-01 10:22:00",58378.9101562500,58378.9101562500,58369.5585937500,58369.5585937500,0.7223100066
"2021-12-01 10:21:00",58456.4492187500,58456.4492187500,58451.6484375000,58451.6484375000,0.0403399989
"2021-12-01 10:20:00",58332.1210937500,58332.1289062500,58332.1210937500,58332.1210937500,0.0141200004
"2021-12-01 10:19:00",58361.8789062500,58361.8906250000,58361.8789062500,58361.8906250000,0.0038200000
"2021-12-01 10:18:00",58371.3593750000,58371.3593750000,58371.3515625000,58371.3515625000,0.0193399992
"2021-12-01 10:17:00",58417.0390625000,58417.0390625000,58417.0312500000,58417.0390625000,0.0171200000
"2021-12-01 10:16:00",58404.5781250000,58404.5898437500,58404.5781250000,58404.5781250000,0.0336100012
"2021-12-01 10:15:00",58432.1992187500,58432.1992187500,58432.1914062500,58432.1914062500,0.0178500004
"2021-12-01 10:14:00",58362.9804687500,58362.9882812500,58362.9804687500,58362.9804687500,0.0099099996
"2021-12-01 10:13:00",58487.0898437500,58487.0898437500,58487.0781250000,58487.0898437500,0.0204399992
"2021-12-01 10:12:00",58539.0195312500,58539.0312500000,58539.0195312500,58539.0312500000,0.0171200000
"2021-12-01 10:11:00",58476.7695312500,58476.7695312500,58476.7617187500,58476.7695312500,0.0322300009
"2021-12-01 10:10:00",58527.6601562500,58527.6601562500,58527.6484375000,58527.6601562500,0.0216799993
"2021-12-01 10:09:00",58582.4101562500,58582.4218750000,58582.4101562500,58582.4218750000,0.0106199998
"2021-12-01 10:08:00",58588.8398437500,58588.8515625000,58588.8398437500,58588.8515625000,0.0094799995
"2021-12-01 10:07:00",58600.0000000000,58693.8593750000,58584.1601562500,58593.8398437500,37.4981498718
"2021-12-01 10:06:00",58533.8984375000,58615.8906250000,58475.5390625000,58600.0000000000,62.2652893066
"2021-12-01 10:05:00",58763.7109375000,58766.6601562500,58531.4101562500,58535.4492187500,59.4047813416
"2021-12-01 10:04:00",58760.0000000000,58819.4492187500,58750.0195312500,58763.7187500000,69.5488662720
"2021-12-01 10:03:00",58770.6718750000,58819.4492187500,58725.0781250000,58760.0000000000,87.0743789673
"2021-12-01 10:02:00",58680.6093750000,58775.0000000000,58655.0000000000,58773.6015625000,77.6735534668
"2021-12-01 10:01:00",58536.4101562500,58695.3593750000,58536.4101562500,58680.6093750000,62.7508506775
"2021-12-01 10:00:00",58514.7812500000,58579.4804687500,58509.0703125000,58536.3984375000,29.8854198456
"2021-12-01 09:59:00",58473.8593750000,58524.0000000000,58461.3710937500,58514.7890625000,28.8356800079
"2021-12-01 09:58:00",58467.6289062500,58495.0000000000,58433.5507812500,58473.8593750000,37.8816299438
"2021-12-01 09:57:00",58524.3281250000,58524.3515625000,58463.8515625000,58467.6289062500,14.5261497498
"2021-12-01 09:56:00",58484.8906250000,58524.3515625000,58453.1093750000,58524.3398437500,17.1810398102
"2021-12-01 09:55:00",58473.9414062500,58524.3984375000,58458.4101562500,58484.8906250000,35.6785202026
"2021-12-01 09:54:00",58390.0117187500,58466.8593750000,58376.6015625000,58466.8593750000,31.9030799866
"2021-12-01 09:53:00",58368.4882812500,58426.0000000000,58368.4804687500,58390.0195312500,37.4353790283
"2021-12-01 09:52:00",58318.2500000000,58399.7812500000,58310.0000000000,58368.4804687500,37.9875106812
"2021-12-01 09:51:00",58408.5312500000,58408.5312500000,58300.0000000000,58318.2617187500,93.7791900635
"2021-12-01 09:50:00",58494.9882812500,58518.4882812500,58400.0117187500,58414.8398437500,56.8290481567
"2021-12-01 09:49:00",58600.0000000000,58641.1601562500,58455.8085937500,58494.9882812500,77.8845672607
"2021-12-01 09:48:00",58715.2812500000,58731.0000000000,58600.0000000000,58600.0000000000,51.9585113525
"2021-12-01 09:47:00",58616.0000000000,58743.3984375000,58580.0703125000,58715.2812500000,154.2775268555
"2021-12-01 09:46:00",58616.0000000000,58616.0117187500,58610.6601562500,58610.6718750000,1.1529699564
"2021-12-01 09:45:00",58474.7812500000,58547.7382812500,58455.8085937500,58547.7187500000,81.4625930786
"2021-12-01 09:44:00",58404.2187500000,58484.3710937500,58404.2187500000,58474.7812500000,49.9642906189
"2021-12-01 09:43:00",58339.5507812500,58400.8398437500,58300.8906250000,58400.6484375000,37.6571006775
"2021-12-01 09:42:00",58390.9687500000,58421.2382812500,58318.0312500000,58339.5507812500,29.8652896881
"2021-12-01 09:41:00",58452.4687500000,58483.6796875000,58382.6601562500,58390.9609375000,43.1856498718
"2021-12-01 09:40:00",58447.9804687500,58470.9882812500,58391.7890625000,58462.2500000000,38.6866416931
"2021-12-01 09:39:00",58334.5507812500,58450.0000000000,58334.5507812500,58447.9882812500,40.9489707947
"2021-12-01 09:38:00",58402.0000000000,58420.2695312500,58330.0000000000,58334.5585937500,25.7489891052
"2021-12-01 09:37:00",58389.0312500000,58400.0000000000,58313.8281250000,58400.0000000000,41.5030784607
"2021-12-01 09:36:00",58355.1796875000,58389.0312500000,58275.3203125000,58389.0195312500,55.7983512878
"2021-12-01 09:35:00",58280.2890625000,58355.0000000000,58245.1992187500,58354.9882812500,49.3985290527
"2021-12-01 09:34:00",58328.9882812500,58328.9882812500,58166.4609375000,58295.3007812500,97.9034423828
"2021-12-01 09:33:00",58347.6718750000,58380.0000000000,58287.4296875000,58328.9882812500,83.1669692993
"2021-12-01 09:32:00",58433.0585937500,58440.7304687500,58301.4296875000,58341.0000000000,136.4196929932
"2021-12-01 09:31:00",58501.6718750000,58528.9882812500,58414.0000000000,58425.6210937500,242.8956756592
"2021-12-01 09:30:00",58499.9882812500,58527.7812500000,58400.0000000000,58501.6796875000,264.5060119629
"2021-12-01 09:29:00",58452.0000000000,58500.0000000000,58352.2304687500,58499.9882812500,252.5642852783
"2021-12-01 09:28:00",58428.1914062500,58452.5000000000,58374.0781250000,58452.5000000000,80.2253494263
"2021-12-01 09:27:00",58284.6601562500,58428.1718750000,58284.6484375000,58428.1601562500,125.5210494995
"2021-12-01 09:26:00",58268.3984375000,58297.2812500000,58210.0507812500,58284.6484375000,38.9540710449
"2021-12-01 09:25:00",58270.9609375000,58353.4804687500,58245.7500000000,58274.4101562500,140.5540924072
"2021-12-01 09:24:00",58238.8007812500,58291.1484375000,58238.7890625000,58270.9609375000,40.9843292236
"2021-12-01 09:23:00",58197.6914062500,58259.2812500000,58197.6796875000,58239.4492187500,40.5023612976
"2021-12-01 09:22:00",58254.4218750000,58261.0117187500,58183.0000000000,58197.6914062500,34.6652107239
"2021-12-01 09:21:00",58235.0390625000,58291.1718750000,58189.3593750000,58254.4218750000,64.2015991211
"2021-12-01 09:20:00",58105.8593750000,58250.0000000000,58066.4414062500,58232.6914062500,77.2542114258
"2021-12-01 09:19:00",58129.2382812500,58196.0000000000,58105.8281250000,58114.6015625000,77.9369430542
"2021-12-01 09:18:00",58089.9882812500,58200.0000000000,58089.9882812500,58145.3906250000,110.2273635864
"2021-12-01 09:17:00",58015.2617187500,58090.0000000000,58000.0000000000,58090.0000000000,199.1700286865
"2021-12-01 09:16:00",57949.9882812500,58087.3593750000,57949.9882812500,58012.3515625000,173.6173248291
"2021-12-01 09:15:00",57907.8710937500,57950.0000000000,57898.4218750000,57949.9882812500,27.9189395905
"2021-12-01 09:14:00",57874.0117187500,57949.9296875000,57874.0117187500,57907.8710937500,24.9377593994
"2021-12-01 09:13:00",57878.5390625000,57897.0000000000,57824.9804687500,57874.0195312500,22.6028594971
"2021-12-01 09:12:00",57909.0117187500,57913.4609375000,57861.1718750000,57874.3085937500,26.2633705139
"2021-12-01 09:11:00",57999.1484375000,57999.1484375000,57909.1914062500,57909.1914062500,49.4216613770
"2021-12-01 09:10:00",57931.0781250000,58000.0000000000,57918.7187500000,57996.6289062500,57.1010818481
"2021-12-01 09:09:00",57947.4687500000,58000.0000000000,57898.2617187500,57932.7500000000,89.7548599243
"2021-12-01 09:08:00",57905.7890625000,57956.2617187500,57871.6210937500,57947.4687500000,35.8076095581
"2021-12-01 09:07:00",57840.8398437500,57915.6992187500,57811.6796875000,57905.8789062500,27.6532497406
"2021-12-01 09:06:00",57887.9882812500,57948.3710937500,57825.8398437500,57840.8398437500,146.2642059326
"2021-12-01 09:05:00",57853.3984375000,57884.8593750000,57799.2187500000,57882.1406250000,37.3403282166
"2021-12-01 09:04:00",57796.1015625000,57862.7109375000,57766.1718750000,57853.3984375000,27.6894607544
"2021-12-01 09:03:00",57796.1015625000,57796.1015625000,57790.5312500000,57796.0000000000,0.8426600099
"2021-12-01 09:02:00",57735.9882812500,57846.9882812500,57730.9101562500,57785.2617187500,64.1373062134
"2021-12-01 09:01:00",57646.4882812500,57746.9101562500,57639.6210937500,57730.8984375000,36.8664283752
"2021-12-01 09:00:00",57654.6015625000,57665.4101562500,57626.1015625000,57646.4882812500,17.2856006622
"2021-12-01 08:59:00",57683.9609375000,57700.0000000000,57654.5898437500,57654.5898437500,25.5874195099
"2021-12-01 08:58:00",57705.0117187500,57720.0000000000,57666.0117187500,57683.9609375000,26.3499107361
"2021-12-01 08:57:00",57620.4414062500,57728.9296875000,57620.4414062500,57711.0000000000,24.6908206940
"2021-12-01 08:56:00",57650.0117187500,57650.0117187500,57596.3007812500,57620.4414062500,16.1542797089
"2021-12-01 08:55:00",57608.7500000000,57664.0781250000,57597.6015625000,57651.2695312500,18.7944602966
"2021-12-01 08:54:00",57569.3710937500,57635.2500000000,57560.9804687500,57608.6210937500,40.8087882996
"2021-12-01 08:53:00",57728.9492187500,57737.6093750000,57560.0390625000,57569.3789062500,36.4070091248
"2021-12-01 08:52:00",57683.6718750000,57799.0312500000,57683.6601562500,57728.9492187500,51.8549003601
"2021-12-01 08:51:00",57630.2382812500,57687.7695312500,57603.0000000000,57683.6601562500,29.0235900879
"2021-12-01 08:50:00",57620.7890625000,57653.4101562500,57590.0000000000,57630.2500000000,16.6945209503
"2021-12-01 08:49:00",57529.9414062500,57630.4804687500,57470.0898437500,57620.7890625000,39.3262290955
"2021-12-01 08:48:00",57515.0000000000,57558.9414062500,57456.1093750000,57529.9414062500,61.2833786011
"2021-12-01 08:47:00",57515.0000000000,57527.0000000000,57500.3398437500,57516.4492187500,4.7902998924
"2021-12-01 08:46:00",57729.4414062500,57738.3398437500,57654.0000000000,57655.8984375000,50.9305686951
"2021-12-01 08:45:00",57741.2187500000,57768.9882812500,57725.0000000000,57729.4296875000,33.6804504395
"2021-12-01 08:44:00",57750.3984375000,57780.6093750000,57720.1718750000,57741.2187500000,28.5396900177
"2021-12-01 08:43:00",57764.5117187500,57844.3007812500,57746.0195312500,57751.6210937500,37.8983001709
"2021-12-01 08:42:00",57752.9492187500,57771.7109375000,57652.3085937500,57764.5000000000,60.1552505493
"2021-12-01 08:41:00",57873.5000000000,57925.0000000000,57752.9414062500,57752.9414062500,172.9545593262
"2021-12-01 08:40:00",57734.0000000000,57885.0000000000,57732.2890625000,57873.5000000000,86.3970108032
"2021-12-01 08:39:00",57756.5195312500,57800.0000000000,57714.2812500000,57737.0000000000,59.8383789062
"2021-12-01 08:38:00",57654.5898437500,57772.3789062500,57654.5898437500,57756.5195312500,87.9870910645
"2021-12-01 08:37:00",57622.8906250000,57659.7187500000,57575.6210937500,57614.2382812500,86.3531265259
"2021-12-01 08:36:00",57607.6406250000,57650.0000000000,57549.9882812500,57622.8789062500,47.7651290894
"2021-12-01 08:35:00",57538.4101562500,57617.3593750000,57535.4687500000,57605.3281250000,49.3422393799
"2021-12-01 08:34:00",57527.8515625000,57560.3398437500,57518.1718750000,57535.5000000000,32.5071792603
"2021-12-01 08:33:00",57471.2695312500,57569.9804687500,57450.5000000000,57527.8398437500,73.9630432129
"2021-12-01 08:32:00",57400.1210937500,57469.6015625000,57400.1210937500,57469.6015625000,37.8360214233
"2021-12-01 08:31:00",57350.0000000000,57407.9218750000,57350.0000000000,57400.1289062500,17.9615306854
"2021-12-01 08:30:00",57434.1289062500,57434.1289062500,57350.0000000000,57350.0117187500,53.7250404358
"2021-12-01 08:29:00",57411.7812500000,57443.0312500000,57390.3203125000,57434.5000000000,23.1408596039
"2021-12-01 08:28:00",57445.4804687500,57456.1992187500,57389.9492187500,57411.7695312500,85.4229125977
"2021-12-01 08:27:00",57338.5195312500,57458.5507812500,57335.2187500000,57445.4804687500,40.2761001587
"2021-12-01 08:26:00",57321.0703125000,57364.7382812500,57321.0703125000,57338.5312500000,23.1731204987
"2021-12-01 08:25:00",57328.8007812500,57333.8593750000,57315.9218750000,57325.5585937500,18.5394306183
"2021-12-01 08:24:00",57316.6796875000,57338.4687500000,57293.2382812500,57328.8007812500,32.1443405151
"2021-12-01 08:23:00",57335.1015625000,57350.0000000000,57305.0000000000,57327.3398437500,27.2745609283
"2021-12-01 08:22:00",57333.6406250000,57343.4804687500,57299.3203125000,57335.1015625000,41.5522689819
"2021-12-01 08:21:00",57322.7109375000,57344.5000000000,57304.7812500000,57333.6406250000,34.7145118713
"2021-12-01 08:20:00",57284.3398437500,57320.0000000000,57280.8906250000,57319.9882812500,19.0390300751
"2021-12-01 08:19:00",57268.0117187500,57298.6289062500,57265.0585937500,57294.0507812500,12.8403797150
"2021-12-01 08:18:00",57224.2304687500,57294.8203125000,57220.6796875000,57269.0117187500,22.6201705933
"2021-12-01 08:17:00",57299.3281250000,57299.3281250000,57200.0000000000,57224.0000000000,22.0984802246
"2021-12-01 08:16:00",57249.3593750000,57300.0000000000,57249.3593750000,57299.3281250000,35.7842102051
"2021-12-01 08:15:00",57248.7382812500,57260.1406250000,57213.0585937500,57250.6484375000,20.3962802887
"2021-12-01 08:14:00",57259.4882812500,57280.0000000000,57243.2109375000,57248.7304687500,24.6317005157
"2021-12-01 08:13:00",57297.0000000000,57297.0000000000,57248.9296875000,57260.6289062500,18.1301002502
"2021-12-01 08:12:00",57265.1484375000,57300.0000000000,57243.1992187500,57297.0117187500,25.9739398956
"2021-12-01 08:11:00",57194.1718750000,57265.1484375000,57176.5390625000,57265.1484375000,31.0337009430
"2021-12-01 08:10:00",57169.7617187500,57199.9882812500,57146.3789062500,57195.6484375000,23.5531196594
"2021-12-01 08:09:00",57183.7500000000,57197.8593750000,57141.0703125000,57169.7500000000,21.2625293732
"2021-12-01 08:08:00",57235.8984375000,57245.0000000000,57169.7617187500,57181.9804687500,16.6750297546
"2021-12-01 08:07:00",57258.1484375000,57268.0390625000,57219.1484375000,57238.3593750000,24.2929000854
"2021-12-01 08:06:00",57311.7382812500,57332.7500000000,57258.1484375000,57261.2109375000,27.4980506897
"2021-12-01 08:05:00",57313.1484375000,57330.8398437500,57288.0000000000,57308.0000000000,34.4818687439
"2021-12-01 08:04:00",57269.5585937500,57313.1406250000,57241.0117187500,57313.1406250000,22.3955802917
"2021-12-01 08:03:00",57280.6718750000,57294.0195312500,57249.3984375000,57269.5585937500,25.3966503143
"2021-12-01 08:02:00",57179.8984375000,57283.3398437500,57179.8984375000,57280.6601562500,68.2998199463
"2021-12-01 08:01:00",57100.1992187500,57171.5703125000,57038.6406250000,57164.0000000000,41.0349082947
"2021-12-01 08:00:00",57031.5703125000,57100.0000000000,57009.6289062500,57099.9882812500,27.2792892456
"2021-12-01 07:59:00",57043.8007812500,57053.1289062500,57010.6796875000,57031.5703125000,27.2594509125
"2021-12-01 07:58:00",57043.8007812500,57043.8007812500,57043.7890625000,57043.7890625000,0.0362700000
"2021-12-01 07:57:00",57060.0000000000,57072.1914062500,57046.4687500000,57066.9687500000,8.1816196442
"2021-12-01 07:56:00",57060.0000000000,57060.0000000000,57059.9882812500,57060.0000000000,0.0237399992
"2021-12-01 07:55:00",57084.5507812500,57090.2695312500,57000.0000000000,57015.4218750000,31.1466808319
"2021-12-01 07:54:00",57084.5507812500,57084.5585937500,57084.5507812500,57084.5507812500,0.0300399996
"2021-12-01 07:53:00",57076.0000000000,57076.0000000000,57075.9882812500,57076.0000000000,0.0328699984
"2021-12-01 07:52:00",57116.0000000000,57116.0000000000,57115.9882812500,57115.9882812500,0.0195300002
"2021-12-01 07:51:00",57120.7109375000,57120.7109375000,57120.6992187500,57120.6992187500,0.0249899998
"2021-12-01 07:50:00",57085.6289062500,57138.3710937500,57084.5585937500,57124.3984375000,28.5445804596
"2021-12-01 07:49:00",57134.4609375000,57138.3984375000,57082.9414062500,57085.6796875000,17.1940708160
"2021-12-01 07:48:00",57134.4609375000,57134.4687500000,57133.7500000000,57133.7617187500,0.0562799983
"2021-12-01 07:47:00",57071.6484375000,57107.3593750000,57052.7109375000,57105.3984375000,20.2960090637
"2021-12-01 07:46:00",57104.9804687500,57110.0000000000,57065.6914062500,57071.6718750000,22.8033294678
"2021-12-01 07:45:00",57123.7812500000,57129.9882812500,57087.4414062500,57104.9687500000,17.2033500671
"2021-12-01 07:44:00",57144.0195312500,57144.0312500000,57064.8085937500,57110.0000000000,42.1059608459
"2021-12-01 07:43:00",57150.0117187500,57175.9687500000,57139.0117187500,57144.0312500000,16.4623298645
"2021-12-01 07:42:00",57188.6406250000,57201.2304687500,57150.8906250000,57150.8906250000,9.4181203842
"2021-12-01 07:41:00",57208.4609375000,57217.8710937500,57178.8281250000,57187.4218750000,12.7830801010
"2021-12-01 07:40:00",57249.9882812500,57268.5585937500,57208.4492187500,57208.4492187500,14.4253702164
"2021-12-01 07:39:00",57253.0898437500,57270.9882812500,57246.2382812500,57249.9804687500,11.4363698959
"2021-12-01 07:38:00",57253.0898437500,57255.9609375000,57250.2304687500,57255.9609375000,0.7597000003
"2021-12-01 07:37:00",57201.4101562500,57201.4218750000,57201.4101562500,57201.4218750000,0.0251499992
"2021-12-01 07:36:00",57201.6992187500,57201.6992187500,57201.6914062500,57201.6914062500,0.0460399985
"2021-12-01 07:35:00",57227.2617187500,57227.2617187500,57227.2500000000,57227.2500000000,0.0557699986
"2021-12-01 07:34:00",57249.0781250000,57258.2617187500,57249.0781250000,57249.0898437500,0.5230699778
"2021-12-01 07:33:00",57231.8515625000,57231.8593750000,57225.1210937500,57231.8515625000,0.7161200047
"2021-12-01 07:32:00",57203.5703125000,57203.5781250000,57201.0117187500,57201.0195312500,0.9692299962
"2021-12-01 07:31:00",57232.0117187500,57264.6210937500,57200.8593750000,57219.1796875000,35.4739685059
"2021-12-01 07:30:00",57232.0117187500,57232.0117187500,57218.3984375000,57218.3984375000,1.1739399433
"2021-12-01 07:29:00",57290.5898437500,57291.8281250000,57290.5781250000,57291.8281250000,0.0533999987
"2021-12-01 07:28:00",57261.5585937500,57261.5585937500,57261.5507812500,57261.5585937500,0.0372099988
"2021-12-01 07:27:00",57294.7695312500,57294.7695312500,57290.6914062500,57290.6914062500,0.0446299985
"2021-12-01 07:26:00",57240.7812500000,57240.7890625000,57240.7812500000,57240.7812500000,0.0149900001
"2021-12-01 07:25:00",57257.1210937500,57262.1992187500,57257.1210937500,57260.7500000000,0.0121700000
"2021-12-01 07:24:00",57191.4609375000,57191.4609375000,57191.4492187500,57191.4609375000,0.0189900007
"2021-12-01 07:23:00",57212.6601562500,57212.6718750000,57212.6601562500,57212.6718750000,0.0496199988
"2021-12-01 07:22:00",57193.0117187500,57193.0195312500,57193.0117187500,57193.0117187500,0.0261499994
"2021-12-01 07:21:00",57142.2812500000,57142.2890625000,57142.2695312500,57142.2890625000,0.0189999994
"2021-12-01 07:20:00",57188.3593750000,57188.4101562500,57119.3085937500,57125.0000000000,19.4850597382
"2021-12-01 07:19:00",57200.0117187500,57200.7500000000,57181.3203125000,57188.3593750000,15.4614601135
"2021-12-01 07:18:00",57181.3281250000,57212.9296875000,57181.3203125000,57200.0000000000,12.5050601959
"2021-12-01 07:17:00",57197.0898437500,57228.8281250000,57180.8906250000,57181.3281250000,18.9766998291
"2021-12-01 07:16:00",57253.2382812500,57299.9882812500,57174.0585937500,57197.9414062500,28.4564704895
"2021-12-01 07:15:00",57274.0898437500,57298.0507812500,57244.3593750000,57253.1796875000,19.8852100372
"2021-12-01 07:14:00",57261.2890625000,57348.8906250000,57261.2890625000,57274.0898437500,23.4464797974
"2021-12-01 07:13:00",57285.9492187500,57384.7500000000,57254.0000000000,57265.3906250000,51.8830299377
"2021-12-01 07:12:00",57268.3203125000,57286.2890625000,57216.1093750000,57275.1289062500,35.6917915344
"2021-12-01 07:11:00",57154.6406250000,57279.2500000000,57153.4804687500,57268.3085937500,30.9820995331
"2021-12-01 07:10:00",57194.8203125000,57221.0507812500,57153.2304687500,57154.6484375000,15.4298000336
"2021-12-01 07:09:00",57179.2812500000,57220.0898437500,57179.2695312500,57194.8281250000,26.5075893402
"2021-12-01 07:08:00",57190.4609375000,57190.4687500000,57148.9218750000,57179.2812500000,16.8409004211
"2021-12-01 07:07:00",57169.0195312500,57209.9882812500,57157.7382812500,57190.4687500000,26.6484909058
"2021-12-01 07:06:00",57098.6601562500,57199.9882812500,57093.0117187500,57172.9687500000,19.0410900116
"2021-12-01 07:05:00",57094.5312500000,57119.0195312500,57052.7382812500,57098.6601562500,12.9542102814
"2021-12-01 07:04:00",57115.7695312500,57135.9687500000,57082.1015625000,57095.5507812500,19.0434894562
"2021-12-01 07:03:00",57123.9804687500,57161.9218750000,57073.6015625000,57122.9804687500,24.0424594879
"2021-12-01 07:02:00",57210.3789062500,57217.1914062500,57122.1992187500,57123.9804687500,21.3419799805
"2021-12-01 07:01:00",57160.6601562500,57223.0000000000,57133.3398437500,57197.9882812500,30.4006996155
"2021-12-01 07:00:00",57030.1796875000,57223.0117187500,57030.1796875000,57122.2109375000,96.2181930542
"2021-12-01 06:59:00",57030.1796875000,57030.1914062500,57030.1796875000,57030.1914062500,0.0141300000
"2021-12-01 06:58:00",56992.5585937500,57033.0312500000,56975.6210937500,56977.4296875000,14.1998395920
"2021-12-01 06:57:00",56992.5585937500,56992.5585937500,56992.5507812500,56992.5585937500,0.0321899988
"2021-12-01 06:56:00",56941.8906250000,56954.0117187500,56885.5703125000,56954.0000000000,19.1936702728
"2021-12-01 06:55:00",56932.5898437500,56982.4414062500,56932.5898437500,56939.0117187500,17.5102691650
"2021-12-01 06:54:00",56863.3007812500,56945.8710937500,56863.3007812500,56926.8398437500,29.3981094360
"2021-12-01 06:53:00",57020.4218750000,57028.3398437500,56833.4492187500,56863.3085937500,82.4716491699
"2021-12-01 06:52:00",56985.9687500000,57078.4687500000,56985.9609375000,57022.0117187500,38.8400611877
"2021-12-01 06:51:00",57014.1484375000,57014.1601562500,56979.0898437500,56983.1210937500,21.4537601471
"2021-12-01 06:50:00",56999.9882812500,57049.9882812500,56999.9882812500,57014.1601562500,40.7573394775
"2021-12-01 06:49:00",56961.6992187500,57000.0000000000,56961.6914062500,56999.9882812500,14.2777996063
"2021-12-01 06:48:00",56927.4101562500,56981.3710937500,56927.4101562500,56961.6914062500,10.0550098419
"2021-12-01 06:47:00",56943.8515625000,56953.5312500000,56901.0117187500,56927.4218750000,17.6813907623
"2021-12-01 06:46:00",56986.5585937500,57000.0000000000,56941.0000000000,56943.8593750000,13.7300701141
"2021-12-01 06:45:00",56932.3007812500,56988.8085937500,56921.5703125000,56987.9492187500,31.2621707916
"2021-12-01 06:44:00",56932.3007812500,56937.1015625000,56908.1914062500,56932.3085937500,13.4282102585
"2021-12-01 06:43:00",56932.3007812500,56937.1015625000,56910.8789062500,56926.6796875000,4.7118000984
"2021-12-01 06:42:00",56877.5312500000,56907.8789062500,56867.3906250000,56884.4687500000,20.1557197571
"2021-12-01 06:41:00",56915.4609375000,56943.9882812500,56867.0117187500,56877.5390625000,39.8571281433
"2021-12-01 06:40:00",56944.7382812500,56954.0117187500,56919.9687500000,56919.9687500000,7.6607499123
"2021-12-01 06:39:00",56901.1601562500,56969.6914062500,56874.6484375000,56944.7304687500,44.7101783752
"2021-12-01 06:38:00",56958.3789062500,56958.3789062500,56901.1406250000,56901.1484375000,16.4125308990
"2021-12-01 06:37:00",57072.7109375000,57072.7187500000,56958.2187500000,56958.3710937500,13.3381500244
